,Entity,Code,Date,Total confirmed cases (cases),Days since the 100th total confirmed case (days),date,entity,type,Cumulative total tests
366,Aruba,ABW,"Mar 25, 2020",17.0,,2020-03-25,,,
367,Aruba,ABW,"Mar 26, 2020",19.0,,2020-03-26,,,
368,Aruba,ABW,"Mar 27, 2020",28.0,,2020-03-27,,,
369,Aruba,ABW,"Mar 28, 2020",28.0,,2020-03-28,,,
370,Aruba,ABW,"Mar 29, 2020",28.0,,2020-03-29,,,
371,Aruba,ABW,"Mar 30, 2020",50.0,,2020-03-30,,,
372,Aruba,ABW,"Apr 1, 2020",55.0,,2020-04-01,,,
373,Aruba,ABW,"Apr 2, 2020",55.0,,2020-04-02,,,
374,Australia,AUS,"Dec 31, 2019",0.0,,2019-12-31,,,
375,Australia,AUS,"Jan 1, 2020",0.0,,2020-01-01,,,
376,Australia,AUS,"Jan 2, 2020",0.0,,2020-01-02,,,
377,Australia,AUS,"Jan 3, 2020",0.0,,2020-01-03,,,
378,Australia,AUS,"Jan 4, 2020",0.0,,2020-01-04,,,
379,Australia,AUS,"Jan 5, 2020",0.0,,2020-01-05,,,
380,Australia,AUS,"Jan 6, 2020",0.0,,2020-01-06,,,
381,Australia,AUS,"Jan 7, 2020",0.0,,2020-01-07,,,
382,Australia,AUS,"Jan 8, 2020",0.0,,2020-01-08,,,
383,Australia,AUS,"Jan 9, 2020",0.0,,2020-01-09,,,
384,Australia,AUS,"Jan 10, 2020",0.0,,2020-01-10,,,
385,Australia,AUS,"Jan 11, 2020",0.0,,2020-01-11,,,
386,Australia,AUS,"Jan 12, 2020",0.0,,2020-01-12,,,
387,Australia,AUS,"Jan 13, 2020",0.0,,2020-01-13,,,
388,Australia,AUS,"Jan 14, 2020",0.0,,2020-01-14,,,
389,Australia,AUS,"Jan 15, 2020",0.0,,2020-01-15,,,
390,Australia,AUS,"Jan 16, 2020",0.0,,2020-01-16,,,
391,Australia,AUS,"Jan 17, 2020",0.0,,2020-01-17,,,
392,Australia,AUS,"Jan 18, 2020",0.0,,2020-01-18,,,
393,Australia,AUS,"Jan 19, 2020",0.0,,2020-01-19,,,
394,Australia,AUS,"Jan 20, 2020",0.0,,2020-01-20,,,
395,Australia,AUS,"Jan 21, 2020",0.0,,2020-01-21,,,
396,Australia,AUS,"Jan 22, 2020",0.0,,2020-01-22,,,
397,Australia,AUS,"Jan 23, 2020",0.0,,2020-01-23,,,
398,Australia,AUS,"Jan 24, 2020",0.0,,2020-01-24,,,
399,Australia,AUS,"Jan 25, 2020",1.0,,2020-01-25,,,
400,Australia,AUS,"Jan 26, 2020",4.0,,2020-01-26,,,
401,Australia,AUS,"Jan 27, 2020",4.0,,2020-01-27,,,
402,Australia,AUS,"Jan 28, 2020",4.0,,2020-01-28,,,
403,Australia,AUS,"Jan 29, 2020",4.0,,2020-01-29,,,
404,Australia,AUS,"Jan 30, 2020",6.0,,2020-01-30,,,
405,Australia,AUS,"Jan 31, 2020",7.0,,2020-01-31,,,
406,Australia,AUS,"Feb 1, 2020",9.0,,2020-02-01,,,
407,Australia,AUS,"Feb 2, 2020",11.0,,2020-02-02,,,
408,Australia,AUS,"Feb 3, 2020",11.0,,2020-02-03,,,
409,Australia,AUS,"Feb 4, 2020",11.0,,2020-02-04,,,
410,Australia,AUS,"Feb 5, 2020",12.0,,2020-02-05,,,
411,Australia,AUS,"Feb 6, 2020",13.0,,2020-02-06,,,
412,Australia,AUS,"Feb 7, 2020",14.0,,2020-02-07,,,
413,Australia,AUS,"Feb 8, 2020",14.0,,2020-02-08,,,
414,Australia,AUS,"Feb 9, 2020",14.0,,2020-02-09,,,
415,Australia,AUS,"Feb 10, 2020",14.0,,2020-02-10,,,
416,Australia,AUS,"Feb 11, 2020",14.0,,2020-02-11,,,
417,Australia,AUS,"Feb 12, 2020",14.0,,2020-02-12,,,
418,Australia,AUS,"Feb 13, 2020",14.0,,2020-02-13,,,
419,Australia,AUS,"Feb 14, 2020",15.0,,2020-02-14,,,
420,Australia,AUS,"Feb 15, 2020",15.0,,2020-02-15,,,
421,Australia,AUS,"Feb 16, 2020",15.0,,2020-02-16,,,
422,Australia,AUS,"Feb 17, 2020",15.0,,2020-02-17,,,
423,Australia,AUS,"Feb 18, 2020",15.0,,2020-02-18,,,
424,Australia,AUS,"Feb 19, 2020",15.0,,2020-02-19,,,
425,Australia,AUS,"Feb 20, 2020",15.0,,2020-02-20,,,
426,Australia,AUS,"Feb 21, 2020",17.0,,2020-02-21,,,
427,Australia,AUS,"Feb 22, 2020",21.0,,2020-02-22,,,
428,Australia,AUS,"Feb 23, 2020",22.0,,2020-02-23,,,
429,Australia,AUS,"Feb 24, 2020",22.0,,2020-02-24,,,
430,Australia,AUS,"Feb 25, 2020",22.0,,2020-02-25,,,
431,Australia,AUS,"Feb 26, 2020",22.0,,2020-02-26,,,
432,Australia,AUS,"Feb 27, 2020",23.0,,2020-02-27,,,
433,Australia,AUS,"Feb 28, 2020",23.0,,2020-02-28,,,
434,Australia,AUS,"Feb 29, 2020",25.0,,2020-02-29,,,
435,Australia,AUS,"Mar 1, 2020",26.0,,2020-03-01,,,
436,Australia,AUS,"Mar 2, 2020",29.0,,2020-03-02,,,
437,Australia,AUS,"Mar 3, 2020",33.0,,2020-03-03,,,
438,Australia,AUS,"Mar 4, 2020",41.0,,2020-03-04,,,
439,Australia,AUS,"Mar 5, 2020",52.0,,2020-03-05,,,
440,Australia,AUS,"Mar 6, 2020",59.0,,2020-03-06,,,
441,Australia,AUS,"Mar 7, 2020",63.0,,2020-03-07,,,
442,Australia,AUS,"Mar 8, 2020",74.0,,2020-03-08,,,
443,Australia,AUS,"Mar 9, 2020",80.0,,2020-03-09,,,
444,Australia,AUS,"Mar 10, 2020",100.0,0.0,2020-03-10,,,
445,Australia,AUS,"Mar 11, 2020",112.0,1.0,2020-03-11,,,
446,Australia,AUS,"Mar 12, 2020",126.0,2.0,2020-03-12,,,
447,Australia,AUS,"Mar 13, 2020",156.0,3.0,2020-03-13,,,
448,Australia,AUS,"Mar 14, 2020",197.0,4.0,2020-03-14,,,
449,Australia,AUS,"Mar 15, 2020",249.0,5.0,2020-03-15,,,
450,Australia,AUS,"Mar 16, 2020",298.0,6.0,2020-03-16,,,
451,Australia,AUS,"Mar 17, 2020",375.0,7.0,2020-03-17,,,
452,Australia,AUS,"Mar 18, 2020",454.0,8.0,2020-03-18,,,
453,Australia,AUS,"Mar 19, 2020",565.0,9.0,2020-03-19,,,
454,Australia,AUS,"Mar 20, 2020",709.0,10.0,2020-03-20,,,
455,Australia,AUS,"Mar 21, 2020",874.0,11.0,2020-03-21,,,
456,Australia,AUS,"Mar 22, 2020",1098.0,12.0,2020-03-22,,,
457,Australia,AUS,"Mar 23, 2020",1709.0,13.0,2020-03-23,,,
458,Australia,AUS,"Mar 24, 2020",1823.0,14.0,2020-03-24,,,
459,Australia,AUS,"Mar 25, 2020",2423.0,15.0,2020-03-25,,,
460,Australia,AUS,"Mar 26, 2020",2799.0,16.0,2020-03-26,,,
461,Australia,AUS,"Mar 27, 2020",3166.0,17.0,2020-03-27,,,
462,Australia,AUS,"Mar 28, 2020",3378.0,18.0,2020-03-28,,,
463,Australia,AUS,"Mar 29, 2020",3809.0,19.0,2020-03-29,,,
464,Australia,AUS,"Mar 30, 2020",4093.0,20.0,2020-03-30,,,
465,Australia,AUS,"Mar 31, 2020",4557.0,21.0,2020-03-31,,,
466,Australia,AUS,"Apr 1, 2020",4707.0,22.0,2020-04-01,,,
467,Australia,AUS,"Apr 2, 2020",4976.0,23.0,2020-04-02,,,
468,Austria,AUT,"Dec 31, 2019",0.0,,2019-12-31,,,
469,Austria,AUT,"Jan 1, 2020",0.0,,2020-01-01,,,
470,Austria,AUT,"Jan 2, 2020",0.0,,2020-01-02,,,
471,Austria,AUT,"Jan 3, 2020",0.0,,2020-01-03,,,
472,Austria,AUT,"Jan 4, 2020",0.0,,2020-01-04,,,
473,Austria,AUT,"Jan 5, 2020",0.0,,2020-01-05,,,
474,Austria,AUT,"Jan 6, 2020",0.0,,2020-01-06,,,
475,Austria,AUT,"Jan 7, 2020",0.0,,2020-01-07,,,
476,Austria,AUT,"Jan 8, 2020",0.0,,2020-01-08,,,
477,Austria,AUT,"Jan 9, 2020",0.0,,2020-01-09,,,
478,Austria,AUT,"Jan 10, 2020",0.0,,2020-01-10,,,
479,Austria,AUT,"Jan 11, 2020",0.0,,2020-01-11,,,
480,Austria,AUT,"Jan 12, 2020",0.0,,2020-01-12,,,
481,Austria,AUT,"Jan 13, 2020",0.0,,2020-01-13,,,
482,Austria,AUT,"Jan 14, 2020",0.0,,2020-01-14,,,
483,Austria,AUT,"Jan 15, 2020",0.0,,2020-01-15,,,
484,Austria,AUT,"Jan 16, 2020",0.0,,2020-01-16,,,
485,Austria,AUT,"Jan 17, 2020",0.0,,2020-01-17,,,
486,Austria,AUT,"Jan 18, 2020",0.0,,2020-01-18,,,
487,Austria,AUT,"Jan 19, 2020",0.0,,2020-01-19,,,
488,Austria,AUT,"Jan 20, 2020",0.0,,2020-01-20,,,
489,Austria,AUT,"Jan 21, 2020",0.0,,2020-01-21,,,
490,Austria,AUT,"Jan 22, 2020",0.0,,2020-01-22,,,
491,Austria,AUT,"Jan 23, 2020",0.0,,2020-01-23,,,
492,Austria,AUT,"Jan 24, 2020",0.0,,2020-01-24,,,
493,Austria,AUT,"Jan 25, 2020",0.0,,2020-01-25,,,
494,Austria,AUT,"Jan 26, 2020",0.0,,2020-01-26,,,
495,Austria,AUT,"Jan 27, 2020",0.0,,2020-01-27,,,
496,Austria,AUT,"Jan 28, 2020",0.0,,2020-01-28,,,
497,Austria,AUT,"Jan 29, 2020",0.0,,2020-01-29,,,
498,Austria,AUT,"Jan 30, 2020",0.0,,2020-01-30,,,
499,Austria,AUT,"Jan 31, 2020",0.0,,2020-01-31,,,
500,Austria,AUT,"Feb 1, 2020",0.0,,2020-02-01,,,
501,Austria,AUT,"Feb 2, 2020",0.0,,2020-02-02,,,
502,Austria,AUT,"Feb 3, 2020",0.0,,2020-02-03,,,
503,Austria,AUT,"Feb 4, 2020",0.0,,2020-02-04,,,
504,Austria,AUT,"Feb 5, 2020",0.0,,2020-02-05,,,
505,Austria,AUT,"Feb 6, 2020",0.0,,2020-02-06,,,
506,Austria,AUT,"Feb 7, 2020",0.0,,2020-02-07,,,
507,Austria,AUT,"Feb 8, 2020",0.0,,2020-02-08,,,
508,Austria,AUT,"Feb 9, 2020",0.0,,2020-02-09,,,
509,Austria,AUT,"Feb 10, 2020",0.0,,2020-02-10,,,
510,Austria,AUT,"Feb 11, 2020",0.0,,2020-02-11,,,
511,Austria,AUT,"Feb 12, 2020",0.0,,2020-02-12,,,
512,Austria,AUT,"Feb 13, 2020",0.0,,2020-02-13,,,
513,Austria,AUT,"Feb 14, 2020",0.0,,2020-02-14,,,
514,Austria,AUT,"Feb 15, 2020",0.0,,2020-02-15,,,
515,Austria,AUT,"Feb 16, 2020",0.0,,2020-02-16,,,
516,Austria,AUT,"Feb 17, 2020",0.0,,2020-02-17,,,
517,Austria,AUT,"Feb 18, 2020",0.0,,2020-02-18,,,
518,Austria,AUT,"Feb 19, 2020",0.0,,2020-02-19,,,
519,Austria,AUT,"Feb 20, 2020",0.0,,2020-02-20,,,
520,Austria,AUT,"Feb 21, 2020",0.0,,2020-02-21,,,
521,Austria,AUT,"Feb 22, 2020",0.0,,2020-02-22,,,
522,Austria,AUT,"Feb 23, 2020",0.0,,2020-02-23,,,
523,Austria,AUT,"Feb 24, 2020",0.0,,2020-02-24,,,
524,Austria,AUT,"Feb 25, 2020",0.0,,2020-02-25,,,
525,Austria,AUT,"Feb 26, 2020",2.0,,2020-02-26,,,
526,Austria,AUT,"Feb 27, 2020",2.0,,2020-02-27,,,
527,Austria,AUT,"Feb 28, 2020",5.0,,2020-02-28,,,
528,Austria,AUT,"Feb 29, 2020",7.0,,2020-02-29,,,
529,Austria,AUT,"Mar 1, 2020",10.0,,2020-03-01,,,
530,Austria,AUT,"Mar 2, 2020",14.0,,2020-03-02,,,
531,Austria,AUT,"Mar 3, 2020",18.0,,2020-03-03,,,
532,Austria,AUT,"Mar 4, 2020",24.0,,2020-03-04,,,
533,Austria,AUT,"Mar 5, 2020",29.0,,2020-03-05,,,
534,Austria,AUT,"Mar 6, 2020",41.0,,2020-03-06,,,
535,Austria,AUT,"Mar 7, 2020",74.0,,2020-03-07,,,
536,Austria,AUT,"Mar 8, 2020",99.0,,2020-03-08,,,
537,Austria,AUT,"Mar 9, 2020",102.0,0.0,2020-03-09,,,
538,Austria,AUT,"Mar 10, 2020",131.0,1.0,2020-03-10,,,
539,Austria,AUT,"Mar 11, 2020",182.0,2.0,2020-03-11,,,
540,Austria,AUT,"Mar 12, 2020",246.0,3.0,2020-03-12,,,
541,Austria,AUT,"Mar 13, 2020",361.0,4.0,2020-03-13,,,
542,Austria,AUT,"Mar 14, 2020",504.0,5.0,2020-03-14,,,
543,Austria,AUT,"Mar 15, 2020",655.0,6.0,2020-03-15,,,
544,Austria,AUT,"Mar 16, 2020",860.0,7.0,2020-03-16,,,
545,Austria,AUT,"Mar 17, 2020",1016.0,8.0,2020-03-17,,,
546,Austria,AUT,"Mar 18, 2020",1332.0,9.0,2020-03-18,,,
547,Austria,AUT,"Mar 19, 2020",1646.0,10.0,2020-03-19,,,
548,Austria,AUT,"Mar 20, 2020",2196.0,11.0,2020-03-20,,,
549,Austria,AUT,"Mar 21, 2020",2649.0,12.0,2020-03-21,,,
550,Austria,AUT,"Mar 22, 2020",3024.0,13.0,2020-03-22,,,
551,Austria,AUT,"Mar 23, 2020",3631.0,14.0,2020-03-23,,,
552,Austria,AUT,"Mar 24, 2020",4486.0,15.0,2020-03-24,,,
553,Austria,AUT,"Mar 25, 2020",5282.0,16.0,2020-03-25,,,
554,Austria,AUT,"Mar 26, 2020",5888.0,17.0,2020-03-26,,,
555,Austria,AUT,"Mar 27, 2020",7029.0,18.0,2020-03-27,,,
556,Austria,AUT,"Mar 28, 2020",7697.0,19.0,2020-03-28,,,
557,Austria,AUT,"Mar 29, 2020",8291.0,20.0,2020-03-29,,,
558,Austria,AUT,"Mar 30, 2020",8813.0,21.0,2020-03-30,,,
559,Austria,AUT,"Mar 31, 2020",9618.0,22.0,2020-03-31,,,
560,Austria,AUT,"Apr 1, 2020",10182.0,23.0,2020-04-01,,,
561,Austria,AUT,"Apr 2, 2020",10711.0,24.0,2020-04-02,,,
562,Azerbaijan,AZE,"Dec 31, 2019",0.0,,2019-12-31,,,
563,Azerbaijan,AZE,"Jan 1, 2020",0.0,,2020-01-01,,,
564,Azerbaijan,AZE,"Jan 2, 2020",0.0,,2020-01-02,,,
565,Azerbaijan,AZE,"Jan 3, 2020",0.0,,2020-01-03,,,
566,Azerbaijan,AZE,"Jan 4, 2020",0.0,,2020-01-04,,,
567,Azerbaijan,AZE,"Jan 5, 2020",0.0,,2020-01-05,,,
568,Azerbaijan,AZE,"Jan 6, 2020",0.0,,2020-01-06,,,
569,Azerbaijan,AZE,"Jan 7, 2020",0.0,,2020-01-07,,,
570,Azerbaijan,AZE,"Jan 8, 2020",0.0,,2020-01-08,,,
571,Azerbaijan,AZE,"Jan 9, 2020",0.0,,2020-01-09,,,
572,Azerbaijan,AZE,"Jan 10, 2020",0.0,,2020-01-10,,,
573,Azerbaijan,AZE,"Jan 11, 2020",0.0,,2020-01-11,,,
574,Azerbaijan,AZE,"Jan 12, 2020",0.0,,2020-01-12,,,
575,Azerbaijan,AZE,"Jan 13, 2020",0.0,,2020-01-13,,,
576,Azerbaijan,AZE,"Jan 14, 2020",0.0,,2020-01-14,,,
577,Azerbaijan,AZE,"Jan 15, 2020",0.0,,2020-01-15,,,
578,Azerbaijan,AZE,"Jan 16, 2020",0.0,,2020-01-16,,,
579,Azerbaijan,AZE,"Jan 17, 2020",0.0,,2020-01-17,,,
580,Azerbaijan,AZE,"Jan 18, 2020",0.0,,2020-01-18,,,
581,Azerbaijan,AZE,"Jan 19, 2020",0.0,,2020-01-19,,,
582,Azerbaijan,AZE,"Jan 20, 2020",0.0,,2020-01-20,,,
583,Azerbaijan,AZE,"Jan 21, 2020",0.0,,2020-01-21,,,
584,Azerbaijan,AZE,"Jan 22, 2020",0.0,,2020-01-22,,,
585,Azerbaijan,AZE,"Jan 23, 2020",0.0,,2020-01-23,,,
586,Azerbaijan,AZE,"Jan 24, 2020",0.0,,2020-01-24,,,
587,Azerbaijan,AZE,"Jan 25, 2020",0.0,,2020-01-25,,,
588,Azerbaijan,AZE,"Jan 26, 2020",0.0,,2020-01-26,,,
589,Azerbaijan,AZE,"Jan 27, 2020",0.0,,2020-01-27,,,
590,Azerbaijan,AZE,"Jan 28, 2020",0.0,,2020-01-28,,,
591,Azerbaijan,AZE,"Jan 29, 2020",0.0,,2020-01-29,,,
592,Azerbaijan,AZE,"Jan 30, 2020",0.0,,2020-01-30,,,
593,Azerbaijan,AZE,"Jan 31, 2020",0.0,,2020-01-31,,,
594,Azerbaijan,AZE,"Feb 1, 2020",0.0,,2020-02-01,,,
595,Azerbaijan,AZE,"Feb 2, 2020",0.0,,2020-02-02,,,
596,Azerbaijan,AZE,"Feb 3, 2020",0.0,,2020-02-03,,,
597,Azerbaijan,AZE,"Feb 4, 2020",0.0,,2020-02-04,,,
598,Azerbaijan,AZE,"Feb 5, 2020",0.0,,2020-02-05,,,
599,Azerbaijan,AZE,"Feb 6, 2020",0.0,,2020-02-06,,,
600,Azerbaijan,AZE,"Feb 7, 2020",0.0,,2020-02-07,,,
601,Azerbaijan,AZE,"Feb 8, 2020",0.0,,2020-02-08,,,
602,Azerbaijan,AZE,"Feb 9, 2020",0.0,,2020-02-09,,,
603,Azerbaijan,AZE,"Feb 10, 2020",0.0,,2020-02-10,,,
604,Azerbaijan,AZE,"Feb 11, 2020",0.0,,2020-02-11,,,
605,Azerbaijan,AZE,"Feb 12, 2020",0.0,,2020-02-12,,,
606,Azerbaijan,AZE,"Feb 13, 2020",0.0,,2020-02-13,,,
607,Azerbaijan,AZE,"Feb 14, 2020",0.0,,2020-02-14,,,
608,Azerbaijan,AZE,"Feb 15, 2020",0.0,,2020-02-15,,,
609,Azerbaijan,AZE,"Feb 16, 2020",0.0,,2020-02-16,,,
610,Azerbaijan,AZE,"Feb 17, 2020",0.0,,2020-02-17,,,
611,Azerbaijan,AZE,"Feb 18, 2020",0.0,,2020-02-18,,,
612,Azerbaijan,AZE,"Feb 19, 2020",0.0,,2020-02-19,,,
613,Azerbaijan,AZE,"Feb 20, 2020",0.0,,2020-02-20,,,
614,Azerbaijan,AZE,"Feb 21, 2020",0.0,,2020-02-21,,,
615,Azerbaijan,AZE,"Feb 22, 2020",0.0,,2020-02-22,,,
616,Azerbaijan,AZE,"Feb 23, 2020",0.0,,2020-02-23,,,
617,Azerbaijan,AZE,"Feb 24, 2020",0.0,,2020-02-24,,,
618,Azerbaijan,AZE,"Feb 25, 2020",0.0,,2020-02-25,,,
619,Azerbaijan,AZE,"Feb 26, 2020",0.0,,2020-02-26,,,
620,Azerbaijan,AZE,"Feb 27, 2020",0.0,,2020-02-27,,,
621,Azerbaijan,AZE,"Feb 28, 2020",0.0,,2020-02-28,,,
622,Azerbaijan,AZE,"Feb 29, 2020",1.0,,2020-02-29,,,
623,Azerbaijan,AZE,"Mar 1, 2020",1.0,,2020-03-01,,,
624,Azerbaijan,AZE,"Mar 2, 2020",3.0,,2020-03-02,,,
625,Azerbaijan,AZE,"Mar 6, 2020",6.0,,2020-03-06,,,
626,Azerbaijan,AZE,"Mar 7, 2020",9.0,,2020-03-07,,,
627,Azerbaijan,AZE,"Mar 11, 2020",11.0,,2020-03-11,,,
628,Azerbaijan,AZE,"Mar 12, 2020",13.0,,2020-03-12,,,
629,Azerbaijan,AZE,"Mar 13, 2020",13.0,,2020-03-13,,,
630,Azerbaijan,AZE,"Mar 15, 2020",19.0,,2020-03-15,,,
631,Azerbaijan,AZE,"Mar 16, 2020",19.0,,2020-03-16,,,
632,Azerbaijan,AZE,"Mar 17, 2020",19.0,,2020-03-17,,,
633,Azerbaijan,AZE,"Mar 18, 2020",28.0,,2020-03-18,,,
634,Azerbaijan,AZE,"Mar 19, 2020",34.0,,2020-03-19,,,
635,Azerbaijan,AZE,"Mar 20, 2020",44.0,,2020-03-20,,,
636,Azerbaijan,AZE,"Mar 21, 2020",44.0,,2020-03-21,,,
637,Azerbaijan,AZE,"Mar 22, 2020",53.0,,2020-03-22,,,
638,Azerbaijan,AZE,"Mar 23, 2020",65.0,,2020-03-23,,,
639,Azerbaijan,AZE,"Mar 24, 2020",72.0,,2020-03-24,,,
640,Azerbaijan,AZE,"Mar 25, 2020",87.0,,2020-03-25,,,
641,Azerbaijan,AZE,"Mar 26, 2020",93.0,,2020-03-26,,,
642,Azerbaijan,AZE,"Mar 27, 2020",122.0,0.0,2020-03-27,,,
643,Azerbaijan,AZE,"Mar 28, 2020",165.0,1.0,2020-03-28,,,
644,Azerbaijan,AZE,"Mar 29, 2020",182.0,2.0,2020-03-29,,,
645,Azerbaijan,AZE,"Mar 30, 2020",209.0,3.0,2020-03-30,,,
646,Azerbaijan,AZE,"Mar 31, 2020",273.0,4.0,2020-03-31,,,
647,Azerbaijan,AZE,"Apr 1, 2020",298.0,5.0,2020-04-01,,,
648,Azerbaijan,AZE,"Apr 2, 2020",359.0,6.0,2020-04-02,,,
649,Bahamas,BHS,"Mar 16, 2020",1.0,,2020-03-16,,,
650,Bahamas,BHS,"Mar 17, 2020",1.0,,2020-03-17,,,
651,Bahamas,BHS,"Mar 20, 2020",3.0,,2020-03-20,,,
652,Bahamas,BHS,"Mar 21, 2020",4.0,,2020-03-21,,,
653,Bahamas,BHS,"Mar 22, 2020",4.0,,2020-03-22,,,
654,Bahamas,BHS,"Mar 23, 2020",4.0,,2020-03-23,,,
655,Bahamas,BHS,"Mar 24, 2020",4.0,,2020-03-24,,,
656,Bahamas,BHS,"Mar 25, 2020",4.0,,2020-03-25,,,
657,Bahamas,BHS,"Mar 26, 2020",5.0,,2020-03-26,,,
658,Bahamas,BHS,"Mar 27, 2020",9.0,,2020-03-27,,,
659,Bahamas,BHS,"Mar 28, 2020",9.0,,2020-03-28,,,
660,Bahamas,BHS,"Mar 29, 2020",11.0,,2020-03-29,,,
661,Bahamas,BHS,"Mar 30, 2020",14.0,,2020-03-30,,,
662,Bahamas,BHS,"Mar 31, 2020",14.0,,2020-03-31,,,
663,Bahamas,BHS,"Apr 1, 2020",15.0,,2020-04-01,,,
664,Bahamas,BHS,"Apr 2, 2020",21.0,,2020-04-02,,,
665,Bahrain,BHR,"Dec 31, 2019",0.0,,2019-12-31,,,
666,Bahrain,BHR,"Jan 1, 2020",0.0,,2020-01-01,,,
667,Bahrain,BHR,"Jan 2, 2020",0.0,,2020-01-02,,,
668,Bahrain,BHR,"Jan 3, 2020",0.0,,2020-01-03,,,
669,Bahrain,BHR,"Jan 4, 2020",0.0,,2020-01-04,,,
670,Bahrain,BHR,"Jan 5, 2020",0.0,,2020-01-05,,,
671,Bahrain,BHR,"Jan 6, 2020",0.0,,2020-01-06,,,
672,Bahrain,BHR,"Jan 7, 2020",0.0,,2020-01-07,,,
673,Bahrain,BHR,"Jan 8, 2020",0.0,,2020-01-08,,,
674,Bahrain,BHR,"Jan 9, 2020",0.0,,2020-01-09,,,
675,Bahrain,BHR,"Jan 10, 2020",0.0,,2020-01-10,,,
676,Bahrain,BHR,"Jan 11, 2020",0.0,,2020-01-11,,,
677,Bahrain,BHR,"Jan 12, 2020",0.0,,2020-01-12,,,
678,Bahrain,BHR,"Jan 13, 2020",0.0,,2020-01-13,,,
679,Bahrain,BHR,"Jan 14, 2020",0.0,,2020-01-14,,,
680,Bahrain,BHR,"Jan 15, 2020",0.0,,2020-01-15,,,
681,Bahrain,BHR,"Jan 16, 2020",0.0,,2020-01-16,,,
682,Bahrain,BHR,"Jan 17, 2020",0.0,,2020-01-17,,,
683,Bahrain,BHR,"Jan 18, 2020",0.0,,2020-01-18,,,
684,Bahrain,BHR,"Jan 19, 2020",0.0,,2020-01-19,,,
685,Bahrain,BHR,"Jan 20, 2020",0.0,,2020-01-20,,,
686,Bahrain,BHR,"Jan 21, 2020",0.0,,2020-01-21,,,
687,Bahrain,BHR,"Jan 22, 2020",0.0,,2020-01-22,,,
688,Bahrain,BHR,"Jan 23, 2020",0.0,,2020-01-23,,,
689,Bahrain,BHR,"Jan 24, 2020",0.0,,2020-01-24,,,
690,Bahrain,BHR,"Jan 25, 2020",0.0,,2020-01-25,,,
691,Bahrain,BHR,"Jan 26, 2020",0.0,,2020-01-26,,,
692,Bahrain,BHR,"Jan 27, 2020",0.0,,2020-01-27,,,
693,Bahrain,BHR,"Jan 28, 2020",0.0,,2020-01-28,,,
694,Bahrain,BHR,"Jan 29, 2020",0.0,,2020-01-29,,,
695,Bahrain,BHR,"Jan 30, 2020",0.0,,2020-01-30,,,
696,Bahrain,BHR,"Jan 31, 2020",0.0,,2020-01-31,,,
697,Bahrain,BHR,"Feb 1, 2020",0.0,,2020-02-01,,,
698,Bahrain,BHR,"Feb 2, 2020",0.0,,2020-02-02,,,
699,Bahrain,BHR,"Feb 3, 2020",0.0,,2020-02-03,,,
700,Bahrain,BHR,"Feb 4, 2020",0.0,,2020-02-04,,,
701,Bahrain,BHR,"Feb 5, 2020",0.0,,2020-02-05,,,
702,Bahrain,BHR,"Feb 6, 2020",0.0,,2020-02-06,,,
703,Bahrain,BHR,"Feb 7, 2020",0.0,,2020-02-07,,,
704,Bahrain,BHR,"Feb 8, 2020",0.0,,2020-02-08,,,
705,Bahrain,BHR,"Feb 9, 2020",0.0,,2020-02-09,,,
706,Bahrain,BHR,"Feb 10, 2020",0.0,,2020-02-10,,,
707,Bahrain,BHR,"Feb 11, 2020",0.0,,2020-02-11,,,
708,Bahrain,BHR,"Feb 12, 2020",0.0,,2020-02-12,,,
709,Bahrain,BHR,"Feb 13, 2020",0.0,,2020-02-13,,,
710,Bahrain,BHR,"Feb 14, 2020",0.0,,2020-02-14,,,
711,Bahrain,BHR,"Feb 15, 2020",0.0,,2020-02-15,,,
712,Bahrain,BHR,"Feb 16, 2020",0.0,,2020-02-16,,,
713,Bahrain,BHR,"Feb 17, 2020",0.0,,2020-02-17,,,
714,Bahrain,BHR,"Feb 18, 2020",0.0,,2020-02-18,,,
715,Bahrain,BHR,"Feb 19, 2020",0.0,,2020-02-19,,,
716,Bahrain,BHR,"Feb 20, 2020",0.0,,2020-02-20,,,
717,Bahrain,BHR,"Feb 21, 2020",0.0,,2020-02-21,,,
718,Bahrain,BHR,"Feb 22, 2020",0.0,,2020-02-22,,,
719,Bahrain,BHR,"Feb 23, 2020",0.0,,2020-02-23,,,
720,Bahrain,BHR,"Feb 24, 2020",1.0,,2020-02-24,,,
721,Bahrain,BHR,"Feb 25, 2020",2.0,,2020-02-25,,,
722,Bahrain,BHR,"Feb 26, 2020",23.0,,2020-02-26,,,
723,Bahrain,BHR,"Feb 27, 2020",33.0,,2020-02-27,,,
724,Bahrain,BHR,"Feb 28, 2020",33.0,,2020-02-28,,,
725,Bahrain,BHR,"Feb 29, 2020",38.0,,2020-02-29,,,
726,Bahrain,BHR,"Mar 1, 2020",41.0,,2020-03-01,,,
727,Bahrain,BHR,"Mar 2, 2020",47.0,,2020-03-02,,,
728,Bahrain,BHR,"Mar 4, 2020",49.0,,2020-03-04,,,
729,Bahrain,BHR,"Mar 5, 2020",52.0,,2020-03-05,,,
730,Bahrain,BHR,"Mar 6, 2020",52.0,,2020-03-06,,,
731,Bahrain,BHR,"Mar 7, 2020",56.0,,2020-03-07,,,
732,Bahrain,BHR,"Mar 8, 2020",63.0,,2020-03-08,,,
